Year,Agric,Food,Soda,Beer,Smoke,Toys,Fun,Books,Hshld,Clths,Hlth,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach,ElcEq,Autos,Aero,Ships,Guns,Gold,Mines,Coal,Oil,Util,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin,Other
199920.00,0.20,0.90,38.10,-0.10,1.20,1.00,1.50,0.90,1.40,1.00,-18.00,1.80,1.00,0.10,37.10,1.10,0.90,1.20,0.70,37.30,0.70,0.50,0.20,-0.60,0.70,37.70,38.30,1.30,3.50,1.30,0.50,0.60,9.40,0.30,0.90,19.20,0.70,1.30,30.50,0.60,0.90,2.60,0.90,1.90,-0.40,0.00,0.90,0.90,0.30
199928.00,0.20,0.90,38.30,-0.10,1.20,1.00,1.50,0.90,1.40,1.00,-17.90,1.80,1.00,0.10,37.20,1.10,0.90,1.20,0.70,37.50,0.70,0.50,0.20,-0.60,0.70,37.90,38.50,1.30,3.50,1.30,0.50,0.60,9.50,0.30,0.90,19.30,0.70,1.30,30.60,0.60,0.90,2.60,0.90,1.90,-0.40,0.00,0.90,0.90,0.30
199936.00,0.20,0.90,38.50,-0.10,1.20,1.00,1.50,0.90,1.40,1.00,-17.80,1.80,1.00,0.10,37.30,1.10,1.00,1.20,0.70,37.70,0.70,0.50,0.20,-0.60,0.70,38.10,38.70,1.30,3.50,1.30,0.50,0.60,9.50,0.30,0.90,19.50,0.70,1.30,30.70,0.60,0.90,2.60,0.90,1.90,-0.40,0.00,0.90,0.90,0.30
199945.00,0.20,0.90,38.70,-0.10,1.20,1.00,1.50,0.90,1.40,1.00,-17.70,1.80,1.00,0.10,37.40,1.10,1.00,1.20,0.70,37.90,0.60,0.50,0.20,-0.60,0.70,38.30,38.90,1.30,3.50,1.30,0.50,0.60,9.50,0.30,0.90,19.70,0.70,1.30,30.70,0.60,0.90,2.60,0.90,1.90,-0.40,0.00,0.90,0.90,0.30
199953.00,0.20,0.90,38.80,-0.10,1.20,1.00,1.50,0.90,1.40,1.00,-17.60,1.80,1.00,0.10,37.40,1.10,1.00,1.20,0.70,38.10,0.60,0.50,0.20,-0.60,0.70,38.50,39.10,1.30,3.50,1.30,0.50,0.60,9.50,0.30,0.90,19.80,0.70,1.30,30.80,0.60,0.90,2.60,0.90,1.90,-0.40,0.00,0.90,0.90,0.30
199961.00,0.20,0.90,39.00,-0.10,1.20,1.00,1.50,0.90,1.40,1.00,-17.50,1.80,1.00,0.10,37.50,1.10,1.00,1.20,0.70,38.30,0.60,0.50,0.20,-0.60,0.70,38.70,39.30,1.30,3.50,1.30,0.50,0.60,9.50,0.30,0.90,20.00,0.70,1.30,30.90,0.60,0.90,2.60,0.90,1.90,-0.40,0.00,0.90,0.90,0.30
199970.00,0.20,0.90,39.20,-0.10,1.20,1.00,1.50,0.90,1.40,1.00,-17.30,1.80,1.00,0.10,37.60,1.10,1.00,1.20,0.70,38.50,0.60,0.50,0.20,-0.60,0.70,38.90,39.50,1.30,3.50,1.30,0.50,0.60,9.60,0.30,0.90,20.20,0.70,1.30,30.90,0.60,0.90,2.60,0.90,1.90,-0.40,0.00,0.90,0.90,0.30
199978.00,0.20,0.90,39.40,-0.10,1.20,1.00,1.50,0.90,1.40,1.00,-17.20,1.80,1.00,0.10,37.70,1.10,1.00,1.20,0.70,38.70,0.60,0.50,0.20,-0.60,0.70,39.10,39.70,1.30,3.50,1.30,0.50,0.60,9.60,0.30,0.90,20.40,0.70,1.30,31.00,0.60,0.90,2.60,0.90,1.90,-0.40,0.00,0.90,0.90,0.30
199986.00,0.20,0.90,39.60,-0.10,1.20,1.00,1.50,0.90,1.40,1.00,-17.10,1.80,1.00,0.10,37.80,1.10,1.00,1.20,0.70,38.90,0.60,0.40,0.20,-0.70,0.70,39.30,39.90,1.30,3.50,1.30,0.50,0.60,9.60,0.30,0.90,20.50,0.70,1.30,31.10,0.60,0.90,2.60,0.90,1.90,-0.40,0.00,0.90,0.90,0.30
199995.00,0.20,0.90,39.80,-0.10,1.20,1.00,1.50,0.90,1.40,1.00,-17.00,1.80,1.00,0.10,37.80,1.10,1.00,1.20,0.70,39.00,0.60,0.40,0.20,-0.70,0.70,39.50,40.10,1.30,3.50,1.30,0.50,0.60,9.60,0.30,0.90,20.70,0.70,1.30,31.10,0.60,0.90,2.60,0.90,1.90,-0.40,0.00,0.90,0.90,0.30
200003.00,0.20,0.90,40.00,-0.10,1.20,1.00,1.50,0.90,1.40,1.00,-16.90,1.80,1.00,0.10,37.90,1.10,1.00,1.20,0.70,39.20,0.60,0.40,0.20,-0.70,0.70,39.70,40.20,1.30,3.50,1.30,0.50,0.60,9.60,0.30,0.90,20.90,0.70,1.30,31.20,0.60,0.90,2.60,0.90,1.90,-0.40,0.00,0.90,0.90,0.30
200011.00,0.20,0.90,40.20,-0.10,1.20,1.00,1.50,0.90,1.40,1.00,-16.80,1.80,1.00,0.10,38.00,1.10,1.00,1.20,0.70,39.40,0.60,0.40,0.20,-0.70,0.70,39.90,40.40,1.30,3.50,1.30,0.50,0.60,9.60,0.30,0.90,21.00,0.70,1.30,31.20,0.60,0.90,2.60,0.90,1.90,-0.40,0.00,0.90,0.90,0.30
200020.00,0.20,0.90,40.40,-0.10,1.20,1.00,1.50,0.90,1.40,1.00,-16.60,1.80,1.00,0.10,38.10,1.10,1.00,1.20,0.70,39.60,0.60,0.40,0.20,-0.70,0.70,40.10,40.60,1.30,3.50,1.30,0.50,0.60,9.70,0.30,0.90,21.20,0.70,1.30,31.30,0.60,0.90,2.60,0.90,1.90,-0.40,0.00,0.90,0.90,0.30
200028.00,0.20,0.90,40.60,-0.10,1.20,1.00,1.50,0.90,1.40,1.00,-16.50,1.80,1.00,0.10,38.20,1.10,1.00,1.20,0.70,39.80,0.60,0.40,0.20,-0.70,0.70,40.30,40.80,1.30,3.50,1.30,0.50,0.60,9.70,0.30,0.90,21.40,0.70,1.30,31.40,0.60,0.90,2.60,0.90,1.90,-0.40,0.00,0.90,0.90,0.30
200036.00,0.20,0.90,40.80,-0.10,1.20,1.00,1.50,0.90,1.40,1.00,-16.40,1.80,1.00,0.10,38.20,1.10,1.00,1.20,0.70,40.00,0.60,0.40,0.20,-0.70,0.70,40.40,41.00,1.30,3.50,1.30,0.50,0.60,9.70,0.30,0.90,21.50,0.70,1.30,31.40,0.60,0.90,2.60,0.90,1.90,-0.40,0.00,0.90,0.90,0.30
200045.00,0.20,0.90,41.00,-0.10,1.20,1.00,1.50,0.90,1.40,1.00,-16.30,1.80,1.00,0.10,38.30,1.10,1.00,1.20,0.70,40.20,0.60,0.40,0.20,-0.70,0.70,40.60,41.20,1.30,3.50,1.30,0.50,0.60,9.70,0.30,0.90,21.70,0.70,1.30,31.50,0.60,0.90,2.60,0.90,1.90,-0.40,0.00,0.90,0.90,0.30
200053.00,0.20,0.90,41.20,-0.10,1.20,1.00,1.50,0.90,1.40,1.00,-16.20,1.80,1.00,0.10,38.40,1.10,1.00,1.20,0.70,40.40,0.60,0.40,0.20,-0.70,0.70,40.80,41.40,1.30,3.60,1.30,0.50,0.50,9.70,0.30,0.90,21.90,0.70,1.30,31.60,0.60,0.90,2.60,0.90,1.90,-0.40,0.00,0.90,0.90,0.30
200061.00,0.20,0.90,41.40,-0.10,1.20,1.00,1.50,0.90,1.40,1.00,-16.00,1.80,1.00,0.10,38.50,1.10,1.00,1.20,0.70,40.60,0.60,0.40,0.20,-0.70,0.70,41.00,41.60,1.30,3.60,1.30,0.50,0.50,9.80,0.30,0.90,22.00,0.70,1.30,31.60,0.60,0.90,2.60,0.90,1.90,-0.40,0.00,0.90,0.90,0.30
200070.00,0.20,0.90,41.60,-0.10,1.20,1.00,1.50,0.90,1.40,1.00,-15.90,1.80,1.00,0.10,38.60,1.10,1.00,1.20,0.70,40.80,0.60,0.40,0.20,-0.70,0.70,41.20,41.80,1.30,3.60,1.30,0.50,0.50,9.80,0.30,0.90,22.20,0.70,1.30,31.70,0.60,0.90,2.60,0.90,1.90,-0.40,0.00,0.90,0.90,0.30
200078.00,0.20,0.90,41.80,-0.10,1.20,1.00,1.50,0.90,1.40,1.00,-15.80,1.80,1.00,0.10,38.60,1.10,1.00,1.20,0.70,41.00,0.60,0.40,0.20,-0.70,0.70,41.40,42.00,1.30,3.60,1.30,0.50,0.50,9.80,0.30,0.90,22.40,0.70,1.30,31.70,0.60,0.90,2.60,0.90,1.90,-0.40,0.00,0.90,0.90,0.30
200086.00,0.20,0.90,41.90,-0.10,1.20,1.00,1.50,0.90,1.40,1.00,-15.70,1.80,1.00,0.10,38.70,1.10,1.00,1.20,0.70,41.20,0.60,0.40,0.20,-0.70,0.70,41.60,42.20,1.30,3.60,1.30,0.50,0.50,9.80,0.30,0.90,22.50,0.70,1.30,31.80,0.60,0.90,2.60,0.90,1.90,-0.40,0.00,0.90,0.90,0.30
200095.00,0.20,0.90,42.10,-0.10,1.20,1.00,1.50,0.90,1.40,1.00,-15.60,1.80,1.00,0.10,38.80,1.10,1.00,1.20,0.70,41.40,0.60,0.40,0.20,-0.70,0.70,41.80,42.40,1.30,3.60,1.30,0.50,0.50,9.80,0.30,0.90,22.70,0.70,1.30,31.90,0.60,0.90,2.60,0.90,1.90,-0.40,0.00,0.90,0.90,0.30
200103.00,0.20,0.90,42.30,-0.10,1.20,0.90,1.50,0.90,1.40,1.00,-15.50,1.80,1.00,0.10,38.90,1.10,1.00,1.20,0.60,41.60,0.60,0.40,0.20,-0.70,0.70,42.00,42.60,1.30,3.60,1.30,0.50,0.50,9.80,0.30,0.90,22.90,0.70,1.30,31.90,0.60,0.90,2.60,0.90,1.90,-0.40,0.00,0.90,0.90,0.30
200111.00,0.20,0.90,42.50,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-15.30,1.80,1.00,0.10,39.00,1.10,1.00,1.20,0.60,41.70,0.60,0.40,0.20,-0.70,0.70,42.20,42.80,1.30,3.60,1.30,0.50,0.50,9.90,0.30,0.90,23.10,0.70,1.30,32.00,0.60,0.90,2.60,0.90,1.90,-0.50,0.00,0.90,0.90,0.30
200120.00,0.20,0.90,42.70,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-15.20,1.80,1.00,0.10,39.00,1.10,1.00,1.20,0.60,41.90,0.60,0.40,0.20,-0.70,0.70,42.40,43.00,1.30,3.60,1.30,0.50,0.50,9.90,0.30,0.90,23.20,0.70,1.30,32.10,0.60,0.90,2.60,0.90,1.90,-0.50,0.00,0.90,0.90,0.30
200128.00,0.20,0.90,42.90,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-15.10,1.80,1.00,0.10,39.10,1.10,1.00,1.20,0.60,42.10,0.60,0.40,0.20,-0.70,0.70,42.60,43.20,1.30,3.60,1.30,0.50,0.50,9.90,0.30,0.90,23.40,0.70,1.30,32.10,0.50,0.90,2.70,0.90,1.90,-0.50,0.00,0.90,0.90,0.30
200136.00,0.20,0.90,43.10,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-15.00,1.80,1.00,0.10,39.20,1.10,1.00,1.20,0.60,42.30,0.60,0.40,0.20,-0.70,0.70,42.80,43.30,1.30,3.60,1.30,0.50,0.50,9.90,0.30,0.90,23.60,0.70,1.30,32.20,0.50,0.90,2.70,0.90,1.90,-0.50,0.00,0.90,0.90,0.30
200145.00,0.20,0.90,43.30,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-14.90,1.80,1.00,0.10,39.30,1.10,1.00,1.20,0.60,42.50,0.60,0.40,0.20,-0.70,0.70,43.00,43.50,1.30,3.60,1.30,0.50,0.50,9.90,0.30,0.90,23.70,0.70,1.30,32.30,0.50,0.90,2.70,0.90,1.90,-0.50,0.00,0.90,0.90,0.30
200153.00,0.20,0.90,43.50,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-14.70,1.80,1.00,0.10,39.40,1.10,1.00,1.20,0.60,42.70,0.60,0.40,0.20,-0.70,0.70,43.20,43.70,1.30,3.60,1.30,0.50,0.50,10.00,0.30,0.90,23.90,0.70,1.30,32.30,0.50,0.90,2.70,0.90,1.90,-0.50,0.00,0.90,0.90,0.30
200161.00,0.20,0.90,43.70,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-14.60,1.80,1.00,0.10,39.40,1.10,1.00,1.20,0.60,42.90,0.60,0.40,0.20,-0.70,0.70,43.30,43.90,1.30,3.60,1.30,0.50,0.50,10.00,0.30,0.90,24.10,0.70,1.30,32.40,0.50,0.90,2.70,0.90,1.90,-0.50,0.00,0.90,0.90,0.30
200170.00,0.20,0.90,43.90,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-14.50,1.80,1.00,0.10,39.50,1.10,1.00,1.20,0.60,43.10,0.60,0.40,0.20,-0.70,0.70,43.50,44.10,1.30,3.60,1.30,0.50,0.50,10.00,0.30,0.90,24.20,0.70,1.30,32.40,0.50,0.90,2.70,0.90,1.90,-0.50,0.00,0.90,0.90,0.30
200178.00,0.20,0.90,44.10,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-14.40,1.80,1.00,0.10,39.60,1.10,1.00,1.20,0.60,43.30,0.60,0.40,0.20,-0.70,0.70,43.70,44.30,1.30,3.60,1.30,0.50,0.50,10.00,0.30,0.90,24.40,0.70,1.30,32.50,0.50,0.90,2.70,0.90,1.90,-0.50,0.00,0.90,0.90,0.30
200186.00,0.20,0.90,44.30,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-14.30,1.80,1.00,0.10,39.70,1.10,1.00,1.20,0.60,43.50,0.60,0.40,0.20,-0.70,0.70,43.90,44.50,1.30,3.60,1.30,0.50,0.50,10.00,0.30,0.90,24.60,0.70,1.30,32.60,0.50,0.90,2.70,0.90,2.00,-0.50,0.00,0.90,0.90,0.30
200195.00,0.20,0.90,44.50,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-14.20,1.80,1.00,0.10,39.80,1.10,1.00,1.20,0.60,43.70,0.60,0.40,0.20,-0.70,0.70,44.10,44.70,1.30,3.60,1.30,0.50,0.50,10.00,0.30,0.90,24.70,0.70,1.30,32.60,0.50,0.90,2.70,0.90,2.00,-0.50,0.00,0.90,0.90,0.30
200203.00,0.20,0.90,44.70,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-14.00,1.80,1.00,0.10,39.80,1.10,1.00,1.20,0.60,43.90,0.60,0.40,0.20,-0.70,0.70,44.30,44.90,1.30,3.60,1.30,0.50,0.50,10.10,0.30,0.90,24.90,0.70,1.30,32.70,0.50,0.90,2.70,0.90,2.00,-0.50,0.00,0.90,0.90,0.30
200211.00,0.20,0.90,44.90,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-13.90,1.80,1.00,0.10,39.90,1.10,1.00,1.20,0.60,44.10,0.60,0.40,0.20,-0.80,0.70,44.50,45.10,1.30,3.60,1.30,0.50,0.50,10.10,0.30,0.90,25.10,0.70,1.30,32.80,0.50,0.90,2.70,0.90,2.00,-0.50,0.00,0.90,0.90,0.30
200220.00,0.20,0.90,45.00,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-13.80,1.80,1.00,0.10,40.00,1.10,1.00,1.20,0.60,44.20,0.60,0.40,0.20,-0.80,0.70,44.70,45.30,1.30,3.60,1.30,0.50,0.50,10.10,0.30,0.90,25.20,0.70,1.30,32.80,0.50,0.90,2.70,0.90,2.00,-0.50,0.00,0.90,0.90,0.30
200228.00,0.20,0.90,45.20,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-13.70,1.80,1.00,0.10,40.10,1.10,1.00,1.20,0.60,44.40,0.60,0.40,0.20,-0.80,0.70,44.90,45.50,1.30,3.60,1.30,0.50,0.50,10.10,0.30,0.90,25.40,0.70,1.30,32.90,0.50,0.90,2.70,0.90,2.00,-0.50,0.00,0.90,0.90,0.30
200236.00,0.20,0.90,45.40,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-13.60,1.80,1.00,0.10,40.20,1.10,1.00,1.20,0.60,44.60,0.60,0.40,0.20,-0.80,0.70,45.10,45.70,1.30,3.60,1.30,0.50,0.50,10.10,0.30,0.90,25.60,0.70,1.30,32.90,0.50,0.90,2.70,0.90,2.00,-0.50,0.00,0.90,0.90,0.30
200245.00,0.20,0.90,45.60,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-13.40,1.80,1.00,0.00,40.20,1.10,1.00,1.20,0.60,44.80,0.60,0.40,0.20,-0.80,0.70,45.30,45.90,1.30,3.60,1.30,0.50,0.50,10.20,0.30,0.90,25.80,0.70,1.30,33.00,0.50,0.90,2.70,0.90,2.00,-0.50,0.00,0.90,0.90,0.30
200253.00,0.20,0.90,45.80,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-13.30,1.80,1.00,0.00,40.30,1.10,1.00,1.20,0.60,45.00,0.60,0.40,0.20,-0.80,0.70,45.50,46.10,1.30,3.60,1.30,0.50,0.50,10.20,0.30,0.90,25.90,0.70,1.30,33.10,0.50,0.90,2.70,0.90,2.00,-0.50,0.00,0.90,0.90,0.30
200261.00,0.20,0.90,46.00,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-13.20,1.80,1.00,0.00,40.40,1.10,1.00,1.20,0.60,45.20,0.60,0.40,0.20,-0.80,0.70,45.70,46.30,1.30,3.60,1.30,0.50,0.50,10.20,0.30,0.90,26.10,0.70,1.30,33.10,0.50,0.90,2.70,0.90,2.00,-0.50,0.00,0.90,0.90,0.30
200270.00,0.20,0.90,46.20,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-13.10,1.80,1.00,0.00,40.50,1.10,1.00,1.20,0.60,45.40,0.60,0.40,0.20,-0.80,0.70,45.90,46.50,1.30,3.70,1.30,0.50,0.50,10.20,0.30,0.90,26.30,0.70,1.30,33.20,0.50,0.90,2.70,0.90,2.00,-0.50,0.00,0.90,0.90,0.30
200278.00,0.20,0.90,46.40,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-13.00,1.80,1.00,0.00,40.60,1.10,1.00,1.20,0.60,45.60,0.60,0.40,0.10,-0.80,0.70,46.10,46.60,1.30,3.70,1.30,0.50,0.50,10.20,0.30,0.90,26.40,0.70,1.30,33.30,0.50,0.90,2.70,0.90,2.00,-0.50,0.00,0.90,0.90,0.30
200286.00,0.20,0.90,46.60,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-12.90,1.80,1.00,0.00,40.60,1.10,1.00,1.20,0.60,45.80,0.60,0.40,0.10,-0.80,0.70,46.20,46.80,1.30,3.70,1.30,0.50,0.50,10.30,0.30,0.90,26.60,0.70,1.30,33.30,0.50,0.90,2.70,0.90,2.00,-0.50,0.00,0.90,0.90,0.30
200295.00,0.20,0.90,46.80,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-12.70,1.80,1.00,0.00,40.70,1.10,1.00,1.20,0.60,46.00,0.60,0.40,0.10,-0.80,0.70,46.40,47.00,1.30,3.70,1.30,0.50,0.50,10.30,0.30,0.90,26.80,0.70,1.30,33.40,0.50,0.90,2.70,0.90,2.00,-0.50,0.00,0.90,0.90,0.30
200303.00,0.20,0.90,47.00,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-12.60,1.80,1.00,0.00,40.80,1.20,1.00,1.20,0.60,46.20,0.60,0.40,0.10,-0.80,0.70,46.60,47.20,1.30,3.70,1.30,0.50,0.50,10.30,0.30,0.90,26.90,0.70,1.30,33.50,0.50,0.90,2.70,0.90,2.00,-0.50,0.00,0.90,0.90,0.30
200311.00,0.20,0.90,47.20,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-12.50,1.80,1.00,0.00,40.90,1.20,1.00,1.20,0.60,46.40,0.60,0.40,0.10,-0.80,0.70,46.80,47.40,1.30,3.70,1.30,0.50,0.50,10.30,0.30,0.90,27.10,0.70,1.30,33.50,0.50,0.90,2.70,0.90,2.00,-0.50,0.00,0.90,0.90,0.30
200320.00,0.20,0.90,47.40,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-12.40,1.80,1.00,0.00,41.00,1.20,1.00,1.20,0.60,46.60,0.60,0.40,0.10,-0.80,0.70,47.00,47.60,1.30,3.70,1.30,0.50,0.50,10.30,0.30,0.90,27.30,0.70,1.30,33.60,0.50,0.90,2.70,0.90,2.00,-0.50,0.00,0.90,0.90,0.30
200328.00,0.20,0.90,47.60,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-12.30,1.80,1.00,0.00,41.00,1.20,1.00,1.20,0.60,46.80,0.60,0.40,0.10,-0.80,0.70,47.20,47.80,1.30,3.70,1.30,0.50,0.50,10.30,0.30,0.90,27.40,0.70,1.30,33.60,0.50,0.90,2.70,0.90,2.00,-0.50,0.00,0.90,0.90,0.30
200336.00,0.20,0.90,47.80,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-12.10,1.80,1.00,0.00,41.10,1.20,1.00,1.20,0.60,46.90,0.60,0.40,0.10,-0.80,0.70,47.40,48.00,1.30,3.70,1.30,0.50,0.50,10.40,0.30,0.90,27.60,0.70,1.30,33.70,0.50,0.90,2.70,0.90,2.00,-0.50,0.00,0.90,0.90,0.30
200345.00,0.20,0.90,48.00,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-12.00,1.80,1.00,0.00,41.20,1.20,1.00,1.20,0.60,47.10,0.60,0.40,0.10,-0.80,0.70,47.60,48.20,1.30,3.70,1.30,0.50,0.50,10.40,0.30,0.90,27.80,0.70,1.30,33.80,0.50,0.90,2.70,0.90,2.00,-0.50,0.00,0.90,0.90,0.30
200353.00,0.20,0.90,48.10,-0.20,1.20,0.90,1.50,0.90,1.40,1.00,-11.90,1.80,1.00,0.00,41.30,1.20,1.00,1.20,0.60,47.30,0.60,0.40,0.10,-0.80,0.70,47.80,48.40,1.30,3.70,1.30,0.50,0.50,10.40,0.30,0.90,27.90,0.70,1.30,33.80,0.50,0.90,2.70,0.90,2.00,-0.50,0.00,0.90,0.90,0.30
200361.00,0.20,0.90,48.30,-0.20,1.20,0.90,1.50,0.90,1.50,1.00,-11.80,1.80,1.00,0.00,41.30,1.20,1.00,1.20,0.60,47.50,0.60,0.40,0.10,-0.80,0.70,48.00,48.60,1.30,3.70,1.30,0.50,0.50,10.40,0.30,0.90,28.10,0.70,1.30,33.90,0.50,0.90,2.70,0.90,2.00,-0.50,0.00,0.90,0.90,0.30
200370.00,0.20,0.90,48.50,-0.20,1.20,0.90,1.50,0.90,1.50,1.00,-11.70,1.80,1.00,0.00,41.40,1.20,1.00,1.20,0.60,47.70,0.60,0.40,0.10,-0.80,0.70,48.20,48.80,1.30,3.70,1.30,0.50,0.50,10.40,0.30,0.90,28.30,0.70,1.30,34.00,0.50,0.90,2.70,0.90,2.00,-0.50,0.00,0.90,0.90,0.30
200378.00,0.20,0.90,48.70,-0.20,1.20,0.90,1.50,0.90,1.50,1.00,-11.60,1.80,1.00,0.00,41.50,1.20,1.00,1.20,0.60,47.90,0.60,0.40,0.10,-0.80,0.70,48.40,49.00,1.30,3.70,1.30,0.50,0.50,10.50,0.30,0.80,28.50,0.70,1.30,34.00,0.50,0.90,2.80,0.90,2.00,-0.50,0.00,0.90,0.90,0.30
200386.00,0.20,0.90,48.90,-0.20,1.20,0.90,1.50,0.90,1.50,1.00,-11.40,1.80,1.00,0.00,41.60,1.20,1.00,1.20,0.60,48.10,0.60,0.40,0.10,-0.80,0.70,48.60,49.20,1.30,3.70,1.30,0.50,0.50,10.50,0.30,0.80,28.60,0.70,1.30,34.10,0.50,0.90,2.80,0.90,2.00,-0.50,0.00,0.90,0.90,0.30
200395.00,0.20,0.90,49.10,-0.20,1.20,0.90,1.50,0.90,1.50,1.00,-11.30,1.80,1.00,0.00,41.70,1.20,1.00,1.20,0.60,48.30,0.60,0.40,0.10,-0.80,0.70,48.80,49.40,1.30,3.70,1.30,0.50,0.50,10.50,0.30,0.80,28.80,0.70,1.30,34.10,0.50,0.90,2.80,0.90,2.00,-0.50,0.00,0.90,0.90,0.30
200403.00,0.20,0.90,49.30,-0.20,1.20,0.90,1.50,0.90,1.50,1.00,-11.20,1.80,1.00,0.00,41.70,1.20,1.00,1.20,0.60,48.50,0.60,0.40,0.10,-0.80,0.70,49.00,49.60,1.30,3.70,1.30,0.50,0.50,10.50,0.30,0.80,29.00,0.70,1.30,34.20,0.50,0.90,2.80,0.90,2.00,-0.60,-0.10,0.90,0.90,0.30
200411.00,0.20,0.90,49.50,-0.20,1.20,0.90,1.50,0.90,1.50,1.00,-11.10,1.80,1.00,0.00,41.80,1.20,1.00,1.20,0.60,48.70,0.60,0.40,0.10,-0.80,0.70,49.10,49.80,1.30,3.70,1.30,0.50,0.50,10.50,0.30,0.80,29.10,0.70,1.30,34.30,0.50,0.90,2.80,0.90,2.00,-0.60,-0.10,0.90,0.90,0.30
200420.00,0.20,0.90,49.70,-0.20,1.20,0.90,1.50,0.90,1.50,1.00,-11.00,1.80,1.00,0.00,41.90,1.20,1.00,1.20,0.60,48.90,0.60,0.40,0.10,-0.80,0.70,49.30,49.90,1.30,3.70,1.30,0.50,0.50,10.50,0.30,0.80,29.30,0.70,1.30,34.30,0.50,0.90,2.80,0.90,2.00,-0.60,-0.10,0.90,0.90,0.30
200428.00,0.20,0.90,49.90,-0.20,1.20,0.90,1.50,0.90,1.50,1.00,-10.80,1.80,1.00,0.00,42.00,1.20,1.00,1.20,0.60,49.10,0.60,0.40,0.10,-0.80,0.70,49.50,50.10,1.30,3.70,1.30,0.50,0.50,10.60,0.30,0.80,29.50,0.70,1.30,34.40,0.50,0.90,2.80,0.90,2.00,-0.60,-0.10,0.90,0.90,0.30
200436.00,0.20,0.90,50.10,-0.20,1.20,0.90,1.50,0.90,1.50,1.00,-10.70,1.80,1.00,0.00,42.10,1.20,1.00,1.20,0.60,49.30,0.60,0.40,0.10,-0.90,0.70,49.70,50.30,1.30,3.70,1.30,0.50,0.50,10.60,0.30,0.80,29.60,0.70,1.30,34.50,0.50,0.90,2.80,0.90,2.00,-0.60,-0.10,0.90,0.90,0.30
200445.00,0.20,0.90,50.30,-0.20,1.20,0.90,1.50,0.90,1.50,1.00,-10.60,1.80,1.00,0.00,42.10,1.20,1.00,1.20,0.60,49.40,0.60,0.40,0.10,-0.90,0.70,49.90,50.50,1.30,3.70,1.30,0.50,0.50,10.60,0.30,0.80,29.80,0.70,1.30,34.50,0.50,0.90,2.80,0.90,2.00,-0.60,-0.10,0.90,0.90,0.30
200453.00,0.10,0.90,50.50,-0.20,1.20,0.90,1.50,0.90,1.50,1.00,-10.50,1.80,1.00,0.00,42.20,1.20,1.00,1.20,0.60,49.60,0.60,0.40,0.10,-0.90,0.70,50.10,50.70,1.30,3.70,1.30,0.50,0.50,10.60,0.30,0.80,30.00,0.70,1.30,34.60,0.50,0.90,2.80,0.90,2.00,-0.60,-0.10,0.90,0.90,0.30
200461.00,0.10,0.90,50.70,-0.20,1.20,0.90,1.50,0.90,1.50,1.00,-10.40,1.80,1.00,0.00,42.30,1.20,1.00,1.20,0.60,49.80,0.60,0.40,0.10,-0.90,0.70,50.30,50.90,1.30,3.70,1.30,0.50,0.50,10.60,0.30,0.80,30.10,0.70,1.30,34.60,0.50,0.90,2.80,0.90,2.00,-0.60,-0.10,0.90,0.90,0.30
200470.00,0.10,0.90,50.90,-0.20,1.20,0.90,1.50,0.90,1.50,1.00,-10.30,1.80,1.00,0.00,42.40,1.20,1.00,1.20,0.60,50.00,0.60,0.40,0.10,-0.90,0.70,50.50,51.10,1.30,3.70,1.30,0.50,0.50,10.70,0.30,0.80,30.30,0.70,1.30,34.70,0.50,0.90,2.80,0.90,2.00,-0.60,-0.10,0.90,0.90,0.30
